testid,t_x,t_y,p_x,p_y,error
23-33,2.0018700000000003,31.448560999999994,3.0559835000000004,32.71395259999999,1.6469277981237682
23-34,2.0018700000000003,31.44856099999999,2.0018700000000003,31.44856099999999,0.0
23-35,2.0018700000000003,31.448560999999994,1.9977578,32.056822999999994,0.608275900256487
24-26,11.807689999999996,27.730821999999996,12.450184199999995,25.640523599999995,2.186811879901014
24-27,11.80769,27.730821999999996,15.681552499999999,22.730378299999995,6.325444479700692
24-28,11.80769,27.730821999999996,11.807689999999996,27.730821999999996,3.552713678800501e-15
24-29,11.807689999999996,27.730822,11.807689999999996,27.730821999999996,3.552713678800501e-15
24-30,11.807689999999996,27.730821999999996,14.5288422,23.143430899999995,5.333744125839192
24-31,11.80769,27.730821999999996,13.9052447,24.482724399999995,3.8665066582921934
24-32,11.807689999999996,27.730821999999996,13.206059799999997,25.565423599999995,2.577671105528129
24-33,11.80769,27.730822,13.096791200000002,27.034943600000002,1.4649329853027422
24-34,11.80769,27.730821999999996,16.286252800000007,21.184559799999995,7.931650114868454
24-35,11.807689999999996,27.730822,11.063759899999997,28.633519899999992,1.169741634870882
25-26,14.453254999999999,27.16756900000001,13.659585600000005,28.613254100000006,1.649216942933326
25-27,14.453255000000004,27.16756900000001,14.453255000000004,27.167569000000007,3.552713678800501e-15
25-28,14.453255000000002,27.16756900000001,14.4343581,24.670475400000004,2.4971651006672753
25-29,14.453255000000002,27.16756900000001,14.453255000000004,27.167569000000007,3.972054645195637e-15
25-30,14.453255000000004,27.16756900000001,14.283182900000003,26.22255370000001,0.9601970820787278
25-31,14.453255,27.16756900000001,16.0405933,29.7147285,3.001277127671999
25-32,14.453255000000004,27.16756900000001,15.0201617,25.903376200000007,1.3854842626593538
25-33,14.453255000000004,27.16756900000001,14.453255000000004,27.167569000000007,3.552713678800501e-15
25-34,14.453255,27.16756900000001,13.1304725,27.449195500000002,1.3524300454398728
25-35,14.453255,27.16756900000001,13.096791200000002,27.673298199999998,1.4476726371811628
26-26,14.831192999999995,24.038379,17.1555099,26.1474531,3.1385733400569817
26-27,14.831192999999995,24.038379,16.569706399999998,24.801901700000002,1.8987879700995742
26-28,14.831192999999995,24.038379,17.7035198,24.207355900000003,2.8772929011019834
26-29,14.831192999999995,24.038379,14.774501799999996,26.041060299999998,2.0034835366249273
26-30,14.831192999999995,24.038379,17.892488699999998,22.7616706,3.3168532830785664
26-31,14.831193,24.038379,17.9680758,19.3821461,5.614315498792195
26-32,14.831192999999995,24.038379,19.253064599999995,22.799221199999998,4.592217383812247
26-33,14.831192999999994,24.038379000000006,14.831192999999994,24.038379,7.105427357601002e-15
26-34,14.831192999999994,24.038379000000006,20.6136403,22.9869738,5.87725698535162
26-35,14.831192999999995,24.038379,16.324046999999997,23.587776299999998,1.5593767532457623
27-26,15.020160999999998,20.283352999999998,18.364910799999997,20.502395899999996,3.3519145300321194
27-27,15.020160999999998,20.283352999999998,15.776036699999997,19.9829507,0.8133815929167425
27-28,15.020160999999998,20.283352999999998,15.719345899999999,20.320903300000005,0.7001925088274661
27-29,15.020160999999998,20.283352999999998,15.7571397,20.283353,0.7369787000000017
27-30,15.020160999999998,20.283352999999998,15.192289499999998,21.174571799999995,0.9076889169675285
27-31,15.020160999999998,20.283352999999998,16.947644000000004,20.3897456,1.9304170794478024
27-32,15.020160999999998,20.283353,13.0170912,23.888178500000002,4.123961143017995
27-33,15.020160999999998,20.283352999999998,16.4941186,20.058051,1.491077462039369
27-34,15.020160999999998,20.283352999999998,15.0768517,20.3897453,0.12055354397851997
27-35,15.020160999999998,20.283352999999998,16.588602900000005,20.7589902,1.638975515283701
28-26,15.020160999999998,17.279329999999995,15.0768517,18.286929199999996,1.0091927384336121
28-27,15.020160999999998,17.279329999999998,12.865916099999998,23.112138899999994,6.217912089527736
28-28,15.020160999999998,17.279329999999998,15.4547895,18.549781499999995,1.3427393443496372
28-29,15.020160999999998,17.279329999999998,15.0390581,21.9042727,4.624981305764567
28-30,15.020160999999998,17.279329999999998,15.776036600000001,19.169361099999996,2.0355749756868615
28-31,15.020160999999998,17.279329999999995,14.774501499999996,20.978032199999994,3.7068512991790064
28-32,15.020160999999998,17.279329999999998,16.8909534,21.572577999999996,4.683144519807365
28-33,15.020160999999998,17.279329999999998,15.379201899999998,17.861359599999993,0.6838631611287189
28-34,15.020160999999998,17.279329999999998,15.7760367,17.279329999999995,0.7558757000000025
28-35,15.020160999999998,17.279329999999998,17.2310971,21.847947299999998,5.075480516378967
29-26,18.799539000000006,16.90383,17.344478500000005,18.6624338,2.282517992050598
29-27,18.799539000000006,16.90383,18.780642100000005,17.2230073,0.3197362063715961
29-28,18.799539000000006,16.90383,18.402704300000003,17.9176869,1.0887532286067871
29-29,18.799539000000006,16.90383,18.799539000000006,16.90383,0.0
29-30,18.799539000000006,16.90383,18.36491060000001,17.930203900000002,1.114605413896673
29-31,18.799539000000006,16.90383,15.776036600000001,17.204229999999995,3.038388869582988
29-32,18.799539000000006,16.90383,18.402704300000003,17.2605573,0.5336029850829003
29-33,18.799539000000006,16.90383,18.421601200000005,17.2417823,0.5069997413649557
29-34,18.799539000000006,16.90383,18.421601200000005,17.2417823,0.5069997413649557
29-35,18.799539000000006,16.90383,18.421601200000005,17.2417823,0.5069997413649557
30-26,18.610570000000003,20.095603,19.1207862,22.9681977,2.9175539208745622
30-27,18.610570000000003,20.095603000000004,18.572776300000005,20.821574600000005,0.7269546944385541
30-28,18.610570000000006,20.095603,20.0278371,20.696405699999996,1.5393537335744747
30-29,18.610570000000003,20.095603000000004,18.9885078,20.11437800000001,0.37840386004088106
30-30,18.610570000000003,20.095603,20.840403000000002,20.5462056,2.274906132352664
30-31,18.610570000000003,20.095603,18.6483639,19.532348400000004,0.5645211451295392
30-32,18.610570000000003,20.095603000000004,17.986972700000003,21.7352971,1.754272023986613
30-33,18.610570000000003,20.095603000000004,20.8781968,20.208253000000006,2.2704231602452953
30-34,18.610570000000003,20.095603,21.0482688,21.503737300000004,2.8151763082190646
30-35,18.610570000000003,20.095603,18.9885078,20.11437800000001,0.3784038600408812
31-26,18.799539000000006,23.287376000000002,19.971146100000006,25.803243000000002,2.7752927698640026
31-27,18.799539000000006,23.287376000000002,19.668795900000003,25.052238,1.9673193531406115
31-28,18.799539000000006,23.287376000000002,19.271961300000005,25.127338299999998,1.8996431493726826
31-29,18.799539000000006,23.287376000000002,18.421601200000005,22.9056139,0.5371957573038468
31-30,18.799539000000006,23.287376000000002,18.2515293,24.432657700000004,1.26963963534894
31-31,18.799539000000006,23.287376000000002,18.194838600000004,24.282457599999997,1.1644097064258412
31-32,18.799539000000006,23.287376000000002,18.364910600000005,24.1134813,0.933462271746774
31-33,18.799539000000006,23.287376000000002,18.742848300000006,23.7192037,0.435533004436839
31-34,18.799539000000006,23.287376000000002,20.386877700000007,24.038380999999998,1.7560332168107424
31-35,18.799539000000006,23.287376000000002,17.949179000000008,23.306150099999996,0.8505672204069512
32-26,18.610570000000003,27.042401000000005,18.327116800000006,24.595376199999997,2.463387117041355
32-27,18.610570000000003,27.042401,18.534982499999998,27.054917800000005,0.07661684174181801
32-28,18.610570000000003,27.042401000000005,18.6105701,25.6530416,1.3893594000000071
32-29,18.610570000000003,27.042401000000005,20.5569496,27.311511200000005,1.9648953781410823
32-30,18.610570000000003,27.042401000000005,17.306684700000005,23.581518699999997,3.698354116361687
32-31,18.610570000000003,27.042401000000005,18.61057,27.042401000000005,3.552713678800501e-15
32-32,18.610570000000003,27.042401,18.61057,27.042401000000005,5.0242958677880805e-15
32-33,18.610570000000003,27.042401,18.61057,27.042401000000005,5.0242958677880805e-15
32-34,18.610570000000003,27.042401000000005,18.61057,27.042401000000005,3.552713678800501e-15
32-35,18.610570000000003,27.042401000000005,18.950713999999998,27.042401000000005,0.3401439999999951
33-26,22.01201,27.042401,21.690762900000003,26.66689850000001,0.49416781235188983
33-27,22.012009999999997,27.042401,22.333257099999997,27.086209600000007,0.32422043842480225
33-28,22.01200999999999,27.042401,22.01201,27.042401000000005,1.1234667099445444e-14
33-29,22.01201,27.042401,22.01201,27.042401000000005,3.552713678800501e-15
33-30,22.01201,27.042401,18.572776499999996,30.0714559,4.582957631784989
33-31,22.012009999999997,27.042401,22.01201,27.042401000000005,5.0242958677880805e-15
33-32,22.01201,27.042401,19.9144554,25.76569170000001,2.4555492128417273
33-33,22.012009999999997,27.042401,22.333257099999997,27.086209600000007,0.32422043842480225
33-34,22.01200999999999,27.042401,22.333257099999997,27.086209600000007,0.3242204384248093
33-35,22.01201,27.042401,21.3506189,26.666898500000002,0.7605526376691222
34-26,22.01201,23.662879,22.01201,23.662879,0.0
34-27,22.01201,23.662879,22.01201,23.662879,0.0
34-28,22.01201,23.662879,22.1064946,22.686571500000003,0.9808688363860913
34-29,22.01201,23.662879,22.01201,23.662879,0.0
34-30,22.01201,23.662879,21.728556700000002,23.287376100000003,0.47047656816179134
34-31,22.01201,23.662879,22.597813600000002,24.639185700000002,1.1385695544137198
34-32,22.01201,23.662879,21.671866,24.0008312,0.47948892606695226
34-33,22.012009999999997,23.662878999999997,18.9885079,22.079507999999997,3.413008741908728
34-34,22.01201,23.662879,22.1253916,22.3861692,1.2817344891336107
34-35,22.01201,23.662879,20.708124700000003,23.606552900000004,1.3051013390144433
35-26,22.389948,20.283352999999998,18.8184361,25.4715482,6.29865594275038
35-27,22.389948,20.283352999999998,20.367980800000005,22.855546000000004,3.2717775271440526
35-28,22.389948,20.283352999999998,18.7050545,20.633822600000006,3.7015225309143296
35-29,22.389948,20.283352999999998,18.9696109,20.3396785,3.4208008476943914
35-30,22.389948,20.283352999999998,18.1003541,22.1420914,4.674989226356761
35-31,22.389948,20.283352999999998,21.671866,25.684333400000003,5.4485072304171736
