testid,t_x,t_y,p_x,p_y,error
24-29,11.807689999999996,27.730822,13.741497154587035,36.61305822413343,9.090309700578972
24-30,11.807689999999996,27.730821999999996,14.367432324287073,26.155778771862465,3.0055019443095525
24-31,11.80769,27.730821999999996,13.502645184173556,22.6434872712062,5.362261437038319
24-32,11.807689999999996,27.730821999999996,13.466229090449598,22.298056035380355,5.6802903042783806
24-33,11.80769,27.730822,11.766707084132587,34.22297900512295,6.492286359870458
24-34,11.80769,27.730821999999996,15.892927241378255,23.334963645730127,6.00106107193953
24-35,11.807689999999996,27.730822,15.416269312020098,34.902598372453234,8.02846317719761
25-26,14.453254999999999,27.16756900000001,13.890267666714411,27.059237879116925,0.573315244164851
25-27,14.453255000000004,27.16756900000001,17.194275097637217,19.366813242375454,8.268311893353069
25-28,14.453255000000002,27.16756900000001,15.170104453123828,27.25264322126388,0.7218800188172428
