testid,t_x,t_y,p_x,p_y,error
20-28,5.382748999999999,34.489871,5.887514266666666,33.70241813333333,0.9353448517282953
20-29,5.382748999999999,34.489871,6.516562266666666,33.542769799999995,1.477339908995486
20-30,5.382749,34.489871,9.392478933333335,27.938031266666663,7.681441142751458
20-31,5.382748999999998,34.489871,5.990190799999999,32.936993599999994,1.6674572737608668
20-32,5.382748999999999,34.489871,9.135624866666666,29.678074866666666,6.102250347156425
20-33,5.382749,34.489871,8.2723736,31.656414599999994,4.0470242771233975
20-34,5.382748999999999,34.489871,6.252005733333332,34.03092326666667,0.9829752236842705
20-35,5.382748999999999,34.489871,6.050438866666665,34.277086133333334,0.7007761108454698
21-26,5.193779,31.485851000000004,6.329616666666666,32.9427654,1.847356699164003
21-27,5.193779,31.485851,5.193779000000001,31.485851000000014,1.4238583238573986e-14
21-28,5.193779,31.485851000000004,4.980985066666667,31.48336500000001,0.21280845438908408
21-29,5.193779,31.48585100000001,5.193779000000001,31.485851000000014,3.66205343881779e-15
21-30,5.193779,31.48585100000001,6.151221466666668,30.80577353333334,1.174394072551675
21-31,5.193779,31.48585100000001,4.979614333333334,31.686119000000012,0.2932128514789976
21-32,5.193779,31.485851,4.611011200000001,32.60252233333333,1.2595924640157554
21-33,5.193779,31.485851,6.196978933333333,31.32412686666667,1.0161519578992209
21-34,5.193779,31.48585100000001,5.483531333333334,31.352338733333344,0.3190328196637187
21-35,5.193779,31.48585100000001,7.378573599999998,32.510839533333325,2.4132817775083644
22-26,1.981309,34.489871,1.9813089999999998,34.489871,2.220446049250313e-16
22-27,1.981309,34.489871,2.2121838666666664,33.881609,0.6506042304676132
22-28,1.981309,34.489871,2.6791556,32.98814233333333,1.6559525553046561
22-29,1.981309,34.489871,2.2176668000000004,33.070592999999995,1.4388241904085628
22-30,1.981309,34.489871,1.9813089999999998,34.489871,2.220446049250313e-16
22-31,1.981309,34.489871,1.9813089999999998,34.489871,2.220446049250313e-16
22-32,1.981309,34.489871,2.2094424,34.287116999999995,0.3052114557344831
22-33,1.981309,34.489871,2.460030133333334,34.9279574,0.6489172654236502
22-34,1.981309,34.489871,2.656962466666667,34.207152333333326,0.7324189043849616
22-35,1.981309,34.489871,4.185945466666667,33.5260814,2.406098988658747
23-26,2.0018700000000003,31.44856099999999,2.0018700000000003,31.448560999999987,3.552713678800501e-15
23-27,2.0018700000000003,31.44856099999999,1.9963870666666668,32.25957699999999,0.8110345336753185
23-28,2.0018700000000003,31.44856099999999,2.0018700000000003,31.448560999999987,3.552713678800501e-15
23-29,2.0018700000000003,31.44856099999999,1.9950163333333333,32.46233099999999,1.0137931670941465
23-30,2.0018700000000003,31.44856099999999,1.9963870666666668,32.25957699999999,0.8110345336753185
23-31,2.0018700000000003,31.44856099999999,2.8292208666666663,31.568669533333324,0.8360236338486896
23-32,2.0018700000000003,31.448560999999994,1.9936456,32.66508499999999,1.2165518005129705
