,b_major,b_minor,t_building,t_floor,interval,rssi,testid,timestamp,t_x,t_y,beacon_id,b_floor,b_x,b_y
5873,1000,511,31,1,5,-74,18-1,2019-06-05 17:28:09,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5874,1000,552,31,1,5,-66,18-1,2019-06-05 17:28:09,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5875,1000,552,31,1,5,-66,18-1,2019-06-05 17:28:10,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5876,1000,524,31,1,5,-72,18-2,2019-06-05 17:28:15,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5877,1000,539,31,1,5,-82,18-2,2019-06-05 17:28:15,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5878,1000,511,31,1,5,-74,18-2,2019-06-05 17:28:15,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5879,1000,503,31,1,5,-73,18-2,2019-06-05 17:28:16,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5880,1000,552,31,1,5,-67,18-2,2019-06-05 17:28:16,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5881,1000,503,31,1,5,-71,18-2,2019-06-05 17:28:16,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5882,1000,511,31,1,5,-80,18-3,2019-06-05 17:28:21,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5883,1000,524,31,1,5,-70,18-3,2019-06-05 17:28:21,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5884,1000,541,31,1,5,-89,18-3,2019-06-05 17:28:22,8.903641,33.253111,A0:E6:F8:69:F9:CE,1.0,29.26046624465638,9.09139753922206
5885,1000,503,31,1,5,-72,18-3,2019-06-05 17:28:22,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5886,1000,552,31,1,5,-67,18-3,2019-06-05 17:28:22,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5887,1000,511,31,1,5,-76,18-3,2019-06-05 17:28:23,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5888,1000,589,31,1,5,-91,18-3,2019-06-05 17:28:23,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
5889,1000,552,31,1,5,-67,18-3,2019-06-05 17:28:23,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5890,1000,503,31,1,5,-72,18-3,2019-06-05 17:28:24,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5891,1000,511,31,1,5,-78,18-3,2019-06-05 17:28:24,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5892,1000,539,31,1,5,-92,18-3,2019-06-05 17:28:24,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5893,1000,552,31,1,5,-61,18-3,2019-06-05 17:28:25,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5894,1000,511,31,1,5,-77,18-4,2019-06-05 17:28:29,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5895,1000,500,31,1,5,-84,18-4,2019-06-05 17:28:30,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5896,1000,539,31,1,5,-87,18-4,2019-06-05 17:28:30,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5897,1000,511,31,1,5,-78,18-4,2019-06-05 17:28:30,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5898,1000,552,31,1,5,-68,18-4,2019-06-05 17:28:31,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5899,1000,514,31,1,5,-81,18-4,2019-06-05 17:28:31,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5900,1000,552,31,1,5,-68,18-4,2019-06-05 17:28:31,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5901,1000,511,31,1,5,-75,18-4,2019-06-05 17:28:32,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5902,1000,500,31,1,5,-85,18-4,2019-06-05 17:28:32,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5903,1000,552,31,1,5,-69,18-4,2019-06-05 17:28:32,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5905,1000,539,31,1,5,-88,18-5,2019-06-05 17:28:37,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5907,1000,500,31,1,5,-84,18-5,2019-06-05 17:28:38,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5908,1000,511,31,1,5,-78,18-5,2019-06-05 17:28:38,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5909,1000,514,31,1,5,-79,18-5,2019-06-05 17:28:39,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5910,1000,503,31,1,5,-72,18-5,2019-06-05 17:28:39,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5911,1000,524,31,1,5,-72,18-5,2019-06-05 17:28:39,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5912,1000,508,31,1,5,-92,18-5,2019-06-05 17:28:40,8.903641,33.253111,A0:E6:F8:69:F4:03,2.0,11.260145496430672,43.20572118552391
5913,1000,511,31,1,5,-76,18-5,2019-06-05 17:28:40,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5914,1000,514,31,1,5,-78,18-5,2019-06-05 17:28:40,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5915,1000,524,31,1,5,-73,18-5,2019-06-05 17:28:40,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5916,1000,541,31,1,5,-89,18-5,2019-06-05 17:28:41,8.903641,33.253111,A0:E6:F8:69:F9:CE,1.0,29.26046624465638,9.09139753922206
5918,1000,500,31,1,5,-86,18-6,2019-06-05 17:28:46,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5919,1000,552,31,1,5,-68,18-6,2019-06-05 17:28:47,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5920,1000,552,31,1,5,-74,18-6,2019-06-05 17:28:47,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5921,1000,552,31,1,5,-69,18-6,2019-06-05 17:28:47,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5922,1000,524,31,1,5,-70,18-6,2019-06-05 17:28:48,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5923,1000,552,31,1,5,-67,18-6,2019-06-05 17:28:48,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5924,1000,524,31,1,5,-70,18-7,2019-06-05 17:28:53,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5926,1000,511,31,1,5,-76,18-7,2019-06-05 17:28:54,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5927,1000,524,31,1,5,-70,18-7,2019-06-05 17:28:54,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5928,1000,552,31,1,5,-66,18-7,2019-06-05 17:28:54,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5929,1000,539,31,1,5,-90,18-7,2019-06-05 17:28:54,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5930,1000,524,31,1,5,-69,18-7,2019-06-05 17:28:55,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5932,1000,503,31,1,5,-67,18-7,2019-06-05 17:28:55,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5933,1000,503,31,1,5,-71,18-7,2019-06-05 17:28:56,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5934,1000,511,31,1,5,-77,18-8,2019-06-05 17:29:01,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5935,1000,524,31,1,5,-73,18-8,2019-06-05 17:29:01,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5937,1000,511,31,1,5,-77,18-8,2019-06-05 17:29:02,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5938,1000,514,31,1,5,-76,18-8,2019-06-05 17:29:02,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5939,1000,503,31,1,5,-69,18-8,2019-06-05 17:29:02,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5940,1000,552,31,1,5,-68,18-8,2019-06-05 17:29:03,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5942,1000,524,31,1,5,-71,18-8,2019-06-05 17:29:03,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5943,1000,503,31,1,5,-71,18-8,2019-06-05 17:29:04,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5944,1000,524,31,1,5,-69,18-9,2019-06-05 17:29:08,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5945,1000,575,31,1,5,-94,18-9,2019-06-05 17:29:09,8.903641,33.253111,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423596
5946,1000,500,31,1,5,-83,18-9,2019-06-05 17:29:09,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5947,1000,508,31,1,5,-92,18-9,2019-06-05 17:29:09,8.903641,33.253111,A0:E6:F8:69:F4:03,2.0,11.260145496430672,43.20572118552391
5948,1000,524,31,1,5,-71,18-9,2019-06-05 17:29:10,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5949,1000,511,31,1,5,-78,18-9,2019-06-05 17:29:10,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5950,1000,503,31,1,5,-72,18-9,2019-06-05 17:29:10,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5951,1000,552,31,1,5,-64,18-9,2019-06-05 17:29:11,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5952,1000,524,31,1,5,-71,18-9,2019-06-05 17:29:11,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5953,1000,552,31,1,5,-69,18-9,2019-06-05 17:29:11,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5954,1000,500,31,1,5,-84,18-9,2019-06-05 17:29:11,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5955,1000,511,31,1,5,-76,18-9,2019-06-05 17:29:12,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5956,1000,514,31,1,5,-84,18-9,2019-06-05 17:29:12,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5957,1000,552,31,1,5,-67,18-9,2019-06-05 17:29:12,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5958,1000,589,31,1,5,-88,18-9,2019-06-05 17:29:13,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
5959,1000,524,31,1,5,-71,18-9,2019-06-05 17:29:13,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5960,1000,524,31,1,5,-71,18-10,2019-06-05 17:29:18,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5962,1000,503,31,1,5,-73,18-10,2019-06-05 17:29:19,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5964,1000,539,31,1,5,-89,18-10,2019-06-05 17:29:19,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5965,1000,511,31,1,5,-78,18-10,2019-06-05 17:29:20,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5967,1000,589,31,1,5,-91,18-10,2019-06-05 17:29:20,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
5969,1000,552,31,1,5,-69,18-10,2019-06-05 17:29:21,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5970,1000,511,31,1,5,-77,18-10,2019-06-05 17:29:21,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5971,1000,514,31,1,5,-86,18-10,2019-06-05 17:29:21,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
5972,1000,524,31,1,5,-70,18-11,2019-06-05 17:29:26,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5974,1000,552,31,1,5,-71,18-11,2019-06-05 17:29:27,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5976,1000,552,31,1,5,-68,18-11,2019-06-05 17:29:28,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5977,1000,524,31,1,5,-72,18-11,2019-06-05 17:29:28,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5978,1000,511,31,1,5,-75,18-11,2019-06-05 17:29:28,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5979,1000,503,31,1,5,-73,18-11,2019-06-05 17:29:29,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5980,1000,524,31,1,5,-74,18-11,2019-06-05 17:29:29,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
5981,1000,511,31,1,5,-77,18-11,2019-06-05 17:29:29,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5982,1000,503,31,1,5,-90,18-11,2019-06-05 17:29:29,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5983,1000,511,31,1,5,-76,18-12,2019-06-05 17:29:34,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5984,1000,552,31,1,5,-61,18-12,2019-06-05 17:29:35,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5986,1000,511,31,1,5,-76,18-12,2019-06-05 17:29:35,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5987,1000,539,31,1,5,-87,18-12,2019-06-05 17:29:35,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
5988,1000,508,31,1,5,-90,18-12,2019-06-05 17:29:36,8.903641,33.253111,A0:E6:F8:69:F4:03,2.0,11.260145496430672,43.20572118552391
5989,1000,552,31,1,5,-67,18-12,2019-06-05 17:29:36,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5990,1000,575,31,1,5,-94,18-13,2019-06-05 17:29:41,8.903641,33.253111,A0:E6:F8:69:F4:0D,1.0,29.50762144674296,28.859295811423596
5991,1000,511,31,1,5,-74,18-13,2019-06-05 17:29:41,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5992,1000,552,31,1,5,-68,18-13,2019-06-05 17:29:42,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5993,1000,503,31,1,5,-72,18-13,2019-06-05 17:29:42,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
5994,1000,589,31,1,5,-91,18-14,2019-06-05 17:29:47,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
5995,1000,511,31,1,5,-75,18-14,2019-06-05 17:29:47,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5996,1000,552,31,1,5,-70,18-14,2019-06-05 17:29:48,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
5997,1000,511,31,1,5,-76,18-14,2019-06-05 17:29:48,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
5998,1000,500,31,1,5,-86,18-14,2019-06-05 17:29:48,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
5999,1000,541,31,1,5,-89,18-14,2019-06-05 17:29:48,8.903641,33.253111,A0:E6:F8:69:F9:CE,1.0,29.26046624465638,9.09139753922206
6000,1000,511,31,1,5,-77,18-14,2019-06-05 17:29:49,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6001,1000,541,31,1,5,-89,18-14,2019-06-05 17:29:49,8.903641,33.253111,A0:E6:F8:69:F9:CE,1.0,29.26046624465638,9.09139753922206
6002,1000,552,31,1,5,-68,18-14,2019-06-05 17:29:49,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6003,1000,511,31,1,5,-76,18-14,2019-06-05 17:29:50,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6004,1000,552,31,1,5,-69,18-14,2019-06-05 17:29:50,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6005,1000,552,31,1,5,-61,18-15,2019-06-05 17:29:55,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6006,1000,524,31,1,5,-69,18-15,2019-06-05 17:29:55,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6007,1000,503,31,1,5,-71,18-15,2019-06-05 17:29:56,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6008,1000,539,31,1,5,-87,18-15,2019-06-05 17:29:56,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
6009,1000,524,31,1,5,-72,18-15,2019-06-05 17:29:56,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6010,1000,552,31,1,5,-70,18-15,2019-06-05 17:29:57,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6011,1000,589,31,1,5,-87,18-15,2019-06-05 17:29:57,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
6012,1000,524,31,1,5,-71,18-15,2019-06-05 17:29:57,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6013,1000,552,31,1,5,-69,18-15,2019-06-05 17:29:58,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6014,1000,511,31,1,5,-77,18-16,2019-06-05 17:30:03,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6015,1000,500,31,1,5,-83,18-16,2019-06-05 17:30:03,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
6016,1000,503,31,1,5,-69,18-16,2019-06-05 17:30:03,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6017,1000,511,31,1,5,-75,18-16,2019-06-05 17:30:03,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6018,1000,514,31,1,5,-84,18-16,2019-06-05 17:30:04,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
6019,1000,524,31,1,5,-71,18-16,2019-06-05 17:30:04,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6020,1000,503,31,1,5,-73,18-16,2019-06-05 17:30:04,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6021,1000,541,31,1,5,-87,18-16,2019-06-05 17:30:05,8.903641,33.253111,A0:E6:F8:69:F9:CE,1.0,29.26046624465638,9.09139753922206
6022,1000,503,31,1,5,-73,18-16,2019-06-05 17:30:05,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6023,1000,524,31,1,5,-68,18-17,2019-06-05 17:30:10,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6024,1000,514,31,1,5,-79,18-17,2019-06-05 17:30:10,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
6025,1000,552,31,1,5,-78,18-17,2019-06-05 17:30:11,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6026,1000,511,31,1,5,-78,18-17,2019-06-05 17:30:11,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6027,1000,552,31,1,5,-69,18-17,2019-06-05 17:30:11,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6028,1000,511,31,1,5,-77,18-17,2019-06-05 17:30:11,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6029,1000,500,31,1,5,-85,18-17,2019-06-05 17:30:12,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
6030,1000,524,31,1,5,-71,18-17,2019-06-05 17:30:12,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6031,1000,552,31,1,5,-68,18-17,2019-06-05 17:30:12,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6032,1000,511,31,1,5,-76,18-17,2019-06-05 17:30:13,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6033,1000,589,31,1,5,-90,18-17,2019-06-05 17:30:13,8.903641,33.253111,A0:E6:F8:69:9E:B5,2.0,8.582722807688297,53.893811085052256
6034,1000,508,31,1,5,-92,18-17,2019-06-05 17:30:13,8.903641,33.253111,A0:E6:F8:69:F4:03,2.0,11.260145496430672,43.20572118552391
6035,1000,552,31,1,5,-70,18-17,2019-06-05 17:30:14,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6036,1000,524,31,1,5,-73,18-18,2019-06-05 17:30:19,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6037,1000,503,31,1,5,-75,18-18,2019-06-05 17:30:19,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6038,1000,552,31,1,5,-75,18-18,2019-06-05 17:30:19,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6039,1000,539,31,1,5,-89,18-18,2019-06-05 17:30:19,8.903641,33.253111,A0:E6:F8:69:A1:C7,1.0,10.476580637792202,7.495236031035186
6040,1000,500,31,1,5,-87,18-18,2019-06-05 17:30:20,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
6041,1000,524,31,1,5,-71,18-18,2019-06-05 17:30:20,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6042,1000,503,31,1,5,-75,18-18,2019-06-05 17:30:20,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6043,1000,552,31,1,5,-76,18-18,2019-06-05 17:30:21,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6044,1000,511,31,1,5,-77,18-18,2019-06-05 17:30:21,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6045,1000,503,31,1,5,-75,18-18,2019-06-05 17:30:21,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6046,1000,552,31,1,5,-69,18-18,2019-06-05 17:30:22,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6047,1000,524,31,1,5,-71,18-18,2019-06-05 17:30:22,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
6048,1000,503,31,1,5,-73,18-18,2019-06-05 17:30:22,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6049,1000,552,31,1,5,-65,18-18,2019-06-05 17:30:22,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6050,1000,503,31,1,5,-72,18-19,2019-06-05 17:30:27,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6051,1000,552,31,1,5,-67,18-19,2019-06-05 17:30:28,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6052,1000,503,31,1,5,-74,18-19,2019-06-05 17:30:28,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6053,1000,500,31,1,5,-84,18-19,2019-06-05 17:30:28,8.903641,33.253111,A0:E6:F8:69:8E:63,2.0,29.221192409432895,32.51762818483623
6054,1000,552,31,1,5,-67,18-19,2019-06-05 17:30:29,8.903641,33.253111,A0:E6:F8:69:F9:A1,1.0,8.252173096444572,26.403657531747378
6055,1000,511,31,1,5,-77,18-19,2019-06-05 17:30:29,8.903641,33.253111,A0:E6:F8:69:F5:73,1.0,7.757860905176678,43.34756805360252
6056,1000,514,31,1,5,-82,18-19,2019-06-05 17:30:29,8.903641,33.253111,A0:E6:F8:69:9B:27,1.0,7.757860905176678,59.80035305021886
6057,1000,503,31,1,5,-74,18-19,2019-06-05 17:30:30,8.903641,33.253111,A0:E6:F8:69:9F:A8,2.0,8.136485433945664,32.07229239783894
6058,1000,524,31,1,5,-70,18-20,2019-06-05 17:30:35,8.903641,33.253111,A0:E6:F8:69:9B:D0,1.0,7.263547820361415,33.156665464227494
